YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2022,1,10129,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01123962600,1
2022,1,10130,1,1,4,2,2,1,1,3,1,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01073012704,1
2022,1,10131,1,1,4,1,2,1,2,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01049960402,1
2022,1,10132,1,1,4,2,2,1,2,5,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01125012404,1
2022,1,10133,1,1,4,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,0,0,0,01121011100,1
2022,1,10134,1,1,4,1,2,1,1,3,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01079979300,1
2022,1,10135,1,1,4,2,2,1,2,5,2,5,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01101006000,1
2022,1,10136,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01113030800,1
2022,1,10137,1,1,4,1,2,1,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01025957901,1
2022,1,10138,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,0,0,0,01033020706,1
2022,1,10139,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01097002600,1
2022,1,10140,1,1,4,1,2,4,2,5,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005502,1
2022,1,10141,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01025957500,1
2022,1,10142,1,1,4,1,2,1,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01009050105,1
2022,1,10143,1,1,4,1,1,1,2,1,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01085780800,1
2022,1,10144,1,1,4,2,2,1,2,5,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01097006403,1
2022,1,10145,1,1,4,2,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01089010303,1
2022,1,10146,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01095030206,1
2022,1,10147,1,1,4,2,2,1,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,01097002502,1
2022,1,10148,2,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01105687002,1
2022,1,10149,1,1,4,1,2,1,2,3,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,01043965200,1
2022,1,10150,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01051030500,1
2022,1,10151,1,1,4,2,2,1,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,01003011418,1
2022,1,10152,1,1,4,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01097006904,1
2022,1,10153,2,1,4,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01061050100,1
2022,1,10154,1,1,4,1,2,1,1,5,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01083020101,1
2022,1,10155,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01021060600,1
2022,1,10156,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,01097003703,1
2022,1,10157,1,1,4,1,2,4,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005700,1
2022,1,10158,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01049960102,1
2022,1,10159,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01097006201,1
2022,1,10160,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01115040207,1
2022,1,10161,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01053970600,1
2022,1,10162,1,1,4,2,2,1,2,6,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01083021102,1
2022,1,10163,1,1,4,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01097005900,1
2022,1,10164,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01101005302,1
2022,1,10165,1,1,4,2,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01073012500,1
2022,1,10166,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01023956700,1
2022,1,10167,1,1,4,1,2,4,2,3,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,01109188700,1
2022,1,10168,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01045020200,1
2022,1,10169,2,1,4,1,1,4,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01029959700,1
2022,1,10170,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01031010900,1
2022,1,10171,1,1,4,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01101002700,1
2022,1,10172,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01113030907,1
2022,1,10173,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01095030701,1
2022,1,10174,1,1,4,1,1,1,2,1,3,5,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,01103005404,1
2022,1,10175,1,1,4,1,2,4,2,5,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01079979800,1
2022,1,10176,1,1,4,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01009050601,1
2022,1,10177,1,1,4,1,2,1,2,4,2,2,1,1,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01075030101,1
2022,1,10178,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01035960400,1
2022,1,10179,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01019956102,1
2022,1,10180,1,1,4,2,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01017954800,1
2022,1,10181,1,1,4,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01095031200,1
2022,1,10182,1,1,4,2,2,1,1,4,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01073003900,1
2022,1,10183,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01087232000,1
2022,1,10184,1,1,4,2,2,3,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005101,1
2022,1,10185,1,1,4,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01073012918,1
2022,1,10186,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,01051031300,1
2022,1,10187,1,1,4,1,2,1,2,4,3,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,01049960602,1
2022,1,10188,1,1,4,1,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01125012505,1
2022,1,10189,1,1,4,1,1,1,2,1,2,2,2,1,3,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01063060102,1
2022,1,10190,1,1,4,2,1,1,2,1,2,2,2,2,2,13,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01125012306,1
2022,1,10191,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01001020801,1
2022,1,10192,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01131034700,1
2022,1,10193,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097003502,1
2022,1,10194,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01015002300,1
2022,1,10195,2,1,4,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01073012701,1
2022,1,10196,1,1,4,1,2,4,2,5,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01065040500,1
2022,1,10197,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01095031100,1
2022,1,10198,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01013953200,1
2022,1,10199,1,1,4,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01101005412,1
2022,1,10200,1,1,4,1,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01025957902,1
2022,1,10201,3,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01049960102,1
2022,1,10202,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01089010303,1
2022,1,10203,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01071950500,1
2022,1,10204,1,1,4,1,2,4,1,5,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01123962701,1
2022,1,10205,1,1,4,1,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01009050701,1
2022,1,10206,2,1,4,2,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01089000403,1
2022,1,10207,1,1,4,1,2,1,2,4,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01095031001,1
2022,1,10208,1,1,4,2,2,3,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01083021202,1
2022,1,10209,1,1,4,2,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01003011419,1
2022,1,10210,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01043965501,1
2022,1,10211,1,1,4,2,2,1,2,5,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01083020803,1
2022,1,10212,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01121011502,1
2022,1,10213,1,1,4,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01125010603,1
2022,1,10214,1,1,4,2,2,3,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01101005101,1
2022,1,10215,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01069040301,1
2022,1,10216,1,1,4,2,2,1,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01097002200,1
2022,1,10217,1,1,4,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097003302,1
2022,1,10218,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01121011200,1
2022,1,10219,2,1,4,2,2,1,2,3,2,3,2,2,2,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,01095030804,1
2022,1,10220,1,1,4,2,2,4,2,4,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01011952201,1
2022,1,10221,1,1,4,1,2,1,2,4,2,3,2,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01029959700,1
2022,1,10222,1,1,4,2,2,1,2,6,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01073011108,1
2022,1,10223,2,1,4,1,2,1,2,5,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,0,0,0,01097006504,1
2022,1,10224,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01077011603,1
2022,1,10225,1,1,4,2,1,1,2,1,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01083020101,1
2022,1,10226,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01057020200,1
2022,1,10227,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097004900,1
2022,1,10228,1,1,4,1,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01107050100,1
2022,1,10229,1,1,4,1,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097005900,1
2022,1,10230,1,1,4,2,2,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,01055010602,1
2022,1,10231,1,1,4,2,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01081041002,1
2022,1,10232,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01015000400,1
2022,1,10233,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01047957000,1
2022,1,10234,1,1,4,1,2,4,2,5,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01129043900,1
2022,1,10235,1,1,4,2,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01097006303,1
2022,1,10236,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01055000400,1
2022,1,10237,1,1,4,2,2,1,2,3,2,2,2,2,3,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01089000901,1
2022,1,10238,2,1,4,1,2,1,2,5,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01013953200,1
2022,1,10239,1,1,4,1,2,1,2,4,2,3,1,1,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,2,0,0,0,01001021100,1
2022,1,10240,1,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01095030602,1
2022,1,10241,1,1,4,2,2,1,2,5,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01073011904,1
2022,1,10242,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,01121010400,1
2022,1,10243,1,1,4,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01083021102,1
2022,1,10244,1,1,4,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097002800,1
2022,1,10245,1,1,4,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01125010203,1
2022,1,10246,2,1,4,1,2,1,2,3,2,5,1,2,3,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01051030200,1
2022,1,10247,1,1,4,1,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01127020802,1
2022,1,10248,1,1,4,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01097006703,1
2022,1,10249,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01035960200,1
2022,1,10250,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,01047957302,1
2022,1,10251,1,1,4,1,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01127020700,1
2022,1,10252,1,1,4,2,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01055010602,1
2022,1,10253,2,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01071951101,1
2022,1,10254,1,1,4,1,2,4,2,4,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01031010200,1
2022,1,10255,1,1,4,1,1,1,2,1,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,01101005501,1
2022,1,10256,1,1,4,1,1,1,2,1,2,2,2,1,3,13,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,01115040207,1
2022,1,10257,1,1,4,1,1,1,2,1,2,5,2,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01115040105,1
2022,1,10258,1,1,4,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01049960602,1
2022,1,10259,2,1,4,1,2,1,1,3,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01111000400,1
2022,1,10260,2,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01127021000,1
2022,1,10261,1,1,4,1,2,4,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01039962400,1
2022,1,10262,1,1,4,1,2,1,2,3,3,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01101005700,1
2022,1,10263,1,1,4,1,2,1,1,3,1,5,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01101005904,1
2022,1,10264,1,1,4,2,2,1,2,4,2,4,2,1,2,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01089000203,1
2022,1,10265,1,1,4,1,2,1,1,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01085781100,1
2022,1,10266,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01125010603,1
2022,1,10267,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01111000500,1
2022,1,10268,1,1,4,1,2,1,2,4,3,4,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,01083020300,1
2022,1,10269,1,1,4,2,2,1,2,4,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01117030350,1
2022,1,10270,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01027959100,1
2022,1,10271,1,1,4,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01093964600,1
2022,1,10272,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,0,0,0,01083021000,1
2022,1,10273,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01037961000,1
2022,1,10274,1,1,4,1,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01071951000,1
2022,1,10275,1,1,4,2,2,1,2,6,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,01045021400,1
